user_id,tw_lag7_watched,tw_lag6_watched,tw_lag5_watched,tw_lag4_watched,tw_lag3_watched,tw_lag2_watched,tw_lag1_watched,average_completion,total_sessions,num_genre,num_weekday,num_timeday,most_genre_Children's,most_genre_Comedy,most_genre_Drama,most_genre_Entertainment,most_genre_Factual,most_genre_Learning,most_genre_Music,most_genre_News,most_genre_Religion & Ethics,most_genre_Sport,most_genre_Weather,most_weekday_weekday_0,most_weekday_weekday_1,most_weekday_weekday_2,most_weekday_weekday_3,most_weekday_weekday_4,most_weekday_weekday_5,most_weekday_weekday_6,most_timeday_Afternoon,most_timeday_Evening,most_timeday_Morning,most_timeday_Night
MYDRZE,770.0989833333334,319.80741666666665,1.5637333333333334,0.0,0.0,0.0,0.0,0.37187106983518137,29,6,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
MYEJGQ,0.0,0.0,0.0,0.1602,2.194033333333333,0.0,0.0,0.019173611111111107,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
MYMLUC,87.71861666666666,272.3563833333334,322.6920333333333,0.0,118.61905000000002,148.2575,42.835166666666666,0.25483536019821673,78,6,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
MYMNXL,5.471933333333334,16.304633333333335,116.93230000000001,236.01815,29.181033333333332,36.104816666666665,0.0354,0.26259673097865727,42,7,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
MYNLJV,1.500916666666667,0.0,0.0,0.0,53.94349999999999,0.0,17.091683333333336,0.2033803623010976,10,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
MYPZOG,30.937166666666666,147.7794833333333,0.0,0.0,0.0,0.0,0.0,0.2657885822109989,12,4,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
MYYLXP,686.1584000000003,1122.551316666667,870.6980500000003,361.34941666666674,1229.7098166666667,377.81351666666666,624.2264833333334,0.2942452891528763,356,9,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
MYZVKD,0.0,0.0,20.83285,0.08416666666666668,84.58243333333334,144.64298333333332,45.32973333333334,0.16647841814942582,79,7,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
MZAEAD,0.0,0.8317166666666667,0.0,0.0,0.0,0.0,0.0,0.8603965517241379,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
MZEHHY,0.0,0.0,0.0,0.0,5.283266666666667,0.7818666666666667,0.0,0.02355835125448029,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
MZJIFR,50.32446666666668,0.0,0.4041,0.0,27.63573333333333,0.0,0.0,0.614087384496595,5,3,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
MZLLYJ,0.2043833333333333,1.5517833333333335,0.4763333333333333,0.0,25.181516666666667,0.17371666666666666,28.429816666666667,0.14834009564600595,13,5,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
MZNBEQ,55.2315,0.0,0.0,0.0,55.263933333333334,0.0,0.0,0.5417700693268085,7,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
MZOUNA,0.0,2.105983333333333,0.0,0.0,0.0,0.0,0.0,0.33883464684798653,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MZUDVB,294.2256666666666,270.1868,434.0498833333333,16.333283333333334,61.694449999999996,44.49053333333333,52.95095,0.4203287066537473,49,7,6,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
MZYAMR,197.61250000000004,224.02918333333332,872.6579333333335,724.0093666666666,661.5615666666666,490.4002833333333,130.8763833333333,0.35765630926440284,231,9,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
MZYHXV,19.31755,18.29825,44.0741,136.20893333333333,0.0,0.0,15.540966666666666,0.2238371156357965,24,7,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
MZZQDM,0.0,1.9873,0.0,0.0,0.0,1.5685,1.002916666666667,0.23145496296296297,5,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
NABKJZ,0.0,0.0,0.0,0.0,0.0,0.0,1.2552,0.08252583333333333,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
NAEHLG,0.0,0.0,0.0,0.0,0.0,17.001366666666666,0.0,0.3778081481481481,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
NAHALN,0.0,6.54565,0.0,7.0015833333333335,25.346049999999998,0.8847333333333334,13.6348,0.07680016425409195,12,4,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
NAIWJO,782.894583333333,413.76903333333337,577.1476833333335,173.70174999999998,372.71404999999993,191.76185,146.80079999999998,0.2581523169753344,262,8,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
NAKKDR,45.386866666666656,2.349783333333334,47.14723333333333,0.0,172.9876333333333,35.82538333333333,25.6527,0.2373616919622453,45,5,4,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NANMFO,10.095733333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
NANQBP,214.1211833333333,0.0,0.0,0.0,0.0,33.28123333333333,0.0,0.2269873281449553,20,1,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
NARIPX,868.3682999999999,473.93006666666673,214.71175000000002,621.5698500000001,657.2848,592.0216166666667,224.31049999999996,0.5723767595102609,148,6,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
NATIUP,1.6190333333333333,0.0,0.0,0.0,42.696866666666665,0.0,0.0,0.2895685925925926,5,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
NAUNBR,0.16385,8.760950000000001,0.0,0.0,0.33405,0.0,0.0,0.038818486616868965,4,2,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
NAVBKT,14.72545,28.18235,27.403466666666667,0.95615,0.0,20.76695,1.3003333333333333,0.19598589279853512,17,4,6,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
NAXGIU,0.003016666666666666,51.51809999999999,13.696533333333335,0.9665999999999999,2.9729833333333335,0.14836666666666665,9.803166666666668,0.20891398896508814,18,4,6,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
NBCIKM,3.074,58.23433333333333,0.0,0.0,0.0,0.0,0.0,0.5595731565656565,4,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
NBHZRN,0.28575,0.0,0.0,0.0,0.0,0.0,0.0,0.0809625,4,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
NBITQI,7.761033333333332,50.28146666666666,19.24181666666667,0.0,0.0,57.34716666666667,0.0,0.3913257827866033,18,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
NBJISX,0.0,0.0,93.80401666666668,0.0,0.0,0.0,0.0,0.5862751041666667,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
NBJYHG,561.6887999999999,282.2937,416.67320000000007,153.7934666666667,200.15704999999997,64.4458,208.40428333333332,0.48394761373131184,88,7,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
NBKEKT,558.4964833333333,237.84728333333334,1152.3104500000002,2774.872816666668,1310.32005,3826.777983333333,3721.3006333333346,0.5238811862744849,537,9,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
NBONVG,166.55113333333333,23.658133333333332,139.47090000000006,0.6665666666666668,271.1233,13.685166666666667,0.0,0.32010735887071773,23,9,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
NBRYZU,0.0,57.041533333333334,0.08081666666666666,1.5739833333333333,23.800716666666666,0.0,13.26605,0.18389783512293803,6,2,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
NBTEHJ,0.6305,0.0,0.0,0.04885,0.0,0.0,0.0,0.003996176470588236,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
NBUDCR,189.14395000000002,303.0953999999999,312.85605,446.1612999999999,199.10631666666666,203.8846,0.0,0.31587789732499505,114,7,7,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NBUVBB,101.33183333333334,0.0,941.1026333333332,659.2572833333332,275.0917,0.0,440.79231666666675,0.33006789687827953,167,8,7,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NBZMAC,0.08693333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.11339130434782607,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
NBZTEK,99.28680000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.413695,7,2,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
NCAOUE,291.3578499999999,85.38203333333333,146.61601666666667,103.45111666666668,174.99606666666665,190.0987,159.85001666666665,0.25188152512123996,129,7,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
NCKAZG,91.31378333333333,218.59276666666665,0.0,0.0,0.0,0.0,0.0,0.5371212569178373,6,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
NCKRKN,1.0994333333333333,0.0,0.0,0.0,0.0,0.8270000000000001,11.170966666666667,0.043327682461873636,4,3,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
NCNLJR,0.3991,1.2277833333333332,1.4987666666666666,0.0,2.5126999999999997,0.0,0.0,0.819874049279405,5,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
NCOVPB,137.57219999999998,70.8175,114.83619999999999,48.74294999999999,72.15961666666666,86.37553333333334,163.66758333333334,0.5855725125953758,63,6,7,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCSHWI,212.85754999999997,173.81945,142.58950000000002,172.22790000000003,0.0,0.0,0.0,0.3197626596394908,44,4,7,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
NCXGMB,0.7494833333333334,116.02141666666665,156.4922,0.0,212.7719,62.98573333333333,0.0,0.5997030269343611,31,2,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
NCYCWO,64.26806666666666,442.64029999999997,206.47213333333332,543.0033833333333,542.2589333333333,114.97715,24.826566666666665,0.33923966315341886,154,6,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
NCYTMC,0.0,0.7172333333333333,0.0,0.0,0.0,0.0,0.0,0.010246190476190476,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
NDBESK,0.0,0.37015,0.0,0.0,0.0,0.0,0.0,0.043718503937007866,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
NDBHIK,13.320066666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.7400037037037037,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NDBZLQ,88.19953333333333,67.28815,0.0,0.0,0.0,0.0,0.0,0.5486028846847177,11,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
NDCRHB,2.2067666666666668,1.496916666666667,6.160566666666666,1.8452833333333332,99.4216,1.25985,0.0,0.646028071390391,23,5,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
NDCVHB,11.393016666666666,118.55610000000001,87.93159999999999,0.0,0.0,0.0,0.0,0.35109995030341073,15,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
NDDRPX,8.250516666666666,0.0,0.0,29.50508333333333,44.733650000000004,0.0,0.0,0.17854844276094278,20,4,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
NDFEOA,0.0,116.18203333333334,59.47918333333333,15.0009,0.0,0.0,0.0,0.7503140147960202,11,2,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
NDGIFI,0.0,1.2967333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
NDGMEF,288.6616166666666,189.12335000000002,387.18551666666673,360.1664333333334,189.6710666666667,118.07861666666668,213.37273333333334,0.2602808126118587,198,4,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
NDGROQ,0.0,3.521166666666667,0.0,0.0,1.5692,14.712183333333332,0.0,0.06776538888888889,10,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
NDHEYA,30.896416666666667,10.724549999999999,29.196516666666664,6.018233333333333,31.3274,16.698816666666666,1.33285,0.20788272394376917,33,3,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
NDIJDN,35.62226666666666,0.0,1.2376166666666666,0.0,84.61828333333332,113.08908333333333,67.91886666666667,0.34009787724179374,30,4,4,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NDINTP,0.0,0.32299999999999995,0.22280000000000003,0.0,0.0,1.1436333333333333,0.0,0.03554065126843144,3,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
NDMILY,41.27701666666667,53.26868333333333,2.8167666666666666,0.0,0.0,90.12528333333333,0.0,0.6358572279332795,24,6,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
NDNAJK,804.01145,400.8973833333333,221.90065,153.1022166666667,278.30873333333335,228.7419,174.10203333333328,0.3103916195409624,200,6,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
NDSVFB,11.0513,0.0,0.0,0.0,0.0,0.0,0.0,0.18390379629629633,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
NDUCZP,174.65749999999997,87.14046666666668,0.010216666666666669,0.15205,0.0,16.693933333333334,0.9203166666666667,0.22223608308371062,10,5,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NDUSAM,261.5398833333333,105.09208333333332,104.92883333333333,86.61318333333332,57.8575,252.43296666666666,1504.9057,0.24473941632576032,43,5,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
NDWLRT,0.0,0.0,0.0,0.0,1.7999833333333333,0.0,0.0,0.009837314814814813,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
NDXYZU,392.73416666666657,40.2678,239.84803333333332,15.626216666666666,21.579733333333333,189.91674999999995,154.70559999999998,0.2935948355442202,96,6,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
NEDOOR,118.72574999999999,0.0,53.291799999999995,4.299616666666667,41.37198333333333,0.0,0.0,0.2698292421173597,12,4,5,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
NEIRWB,1.00045,0.0,0.0,0.0,0.0,0.0,0.0,0.1942621359223301,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
NEJIBH,0.0,70.34089999999999,191.93834999999996,56.89034999999999,172.17305,0.0,0.0,0.304978160698824,35,2,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NEPFIF,148.14641666666665,31.02963333333333,57.827233333333325,0.0,0.0,0.0,0.0,0.4479432506890779,18,4,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
NESRCL,0.0,24.919166666666666,38.39743333333333,64.98208333333334,0.147,72.57698333333335,0.001,0.3067989687255092,13,5,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
NEUAQS,0.0,0.16658333333333333,1.7021,0.0,1.7518500000000001,18.10203333333333,0.0,0.33725386608283164,9,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
NEVKJU,1.3653166666666667,22.551,0.0,0.0,12.491416666666664,0.0,10.906649999999999,0.639665253095931,9,3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
NEWKQW,0.5348333333333334,0.0,0.0,0.9511333333333334,88.78581666666666,15.420966666666667,0.0,0.06154199164262291,18,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
NEWWSE,10.050683333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
NEYGLC,70.92815000000002,15.23065,66.06893333333333,0.0,89.31086666666667,0.0,0.0,0.17351239034132174,14,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
NEZOLS,110.08341666666665,18.95315,0.0,21.10706666666666,0.16076666666666667,15.358566666666665,11.346416666666665,0.15337837243258762,13,6,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
NFABWZ,1.5993666666666668,0.0,42.85868333333333,64.14775,0.0,61.44148333333333,0.0,0.3186577967611114,17,6,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
NFBPLN,62.726366666666664,15.592566666666665,1.8835166666666667,75.18973333333334,0.12164999999999998,3.4386166666666664,64.23823333333334,0.18604559685446906,34,4,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
NFBSHK,88.45145,41.105866666666664,116.15131666666669,33.745200000000004,132.47601666666665,62.04411666666667,55.070499999999996,0.17119237210589486,75,4,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
NFCYYM,39.31803333333334,0.0,63.35565,8.079866666666668,8.2512,0.0,0.0,0.29992689437526393,40,2,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
NFDAIX,123.70958333333334,392.79373333333336,826.1760500000001,342.36616666666663,756.6775,0.0,0.0,0.41195847962111537,181,8,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
NFGGOP,827.1563666666668,362.4409666666667,407.94195,28.174483333333335,849.1012833333334,31.353383333333333,48.729866666666666,0.4695914162438075,55,8,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
NFMPFD,2.9562833333333334,0.0,2.1185,0.5457666666666666,11.097216666666666,0.0,0.0,0.3608724485596708,8,3,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
NFQQDW,16.1929,0.0,0.0,1.8961999999999999,0.3199166666666667,0.0,0.0,0.0770165553375451,5,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
NFSQJQ,99.29751666666667,337.6514666666667,137.43268333333333,46.82586666666667,97.22706666666666,184.64319999999998,116.97299999999998,0.3024412848034965,129,5,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
NFTWOX,0.0,339.41021666666666,12.807633333333333,89.99456666666667,201.01366666666664,0.1229,5.1183499999999995,0.4944170556301136,37,7,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
NFXNUP,9.147333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.2613523809523809,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
NFYLWL,0.0,30.90645,0.0,0.0,0.0,0.0,0.0,0.363605294117647,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
NFZILG,0.0,0.0,0.0,0.0,0.0,0.8627666666666666,266.55705,0.48286634290123454,4,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
NGAVDP,0.0,123.22109999999999,0.0,190.7887,0.0,0.0,101.49523333333335,0.33575963792862995,47,2,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NGEURH,10.507200000000001,0.0,1.0003666666666666,0.0,0.0,0.0,0.0,0.35433668209876545,3,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
NGEYVO,1693.1930333333341,1182.5525333333337,887.9389666666666,611.6039,955.44185,777.26375,1350.6017000000004,0.4873340498581304,327,9,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
NGJXQM,0.2928333333333333,0.0,0.7645833333333334,0.0,0.0,0.0,0.0,0.004622792022792023,3,3,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
NGKDEQ,0.0,5.41955,0.0,0.0,0.0,2.4920666666666667,0.0,0.5602172222222223,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NGMQJI,80.61971666666666,1.3978333333333333,0.0,0.0,0.0,0.0,0.0,0.25334072333016777,6,3,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NGNUPZ,0.0,239.45426666666665,69.1711,9.201733333333333,0.0,70.67696666666666,26.98033333333333,0.28213291958263836,27,3,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
NGQJDT,1.3675,4.023633333333334,3.6501666666666663,0.0,0.0,2.481583333333333,0.0,0.8054058673475541,13,3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
NGRIKG,0.5509333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.002825299145299145,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
NGSEON,575.0926,204.25421666666668,61.03143333333333,118.71946666666668,59.22225,0.0,91.99665,0.63232418448764,32,5,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
NGSXXO,109.97055000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.48901943121693126,1,4,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
NGVQUP,0.7664666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.06330992374727669,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NGYAEH,0.6671666666666667,0.18071666666666666,0.0,0.0,0.0,0.0,0.0,0.2568651388888889,5,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
NHADPR,0.0,3.289683333333333,0.0,0.0,1.2626666666666668,0.0,0.5872666666666667,0.1467038995726496,4,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
NHARWE,168.1066833333333,18.20923333333333,157.28536666666665,12.121933333333336,90.83963333333331,0.1822166666666667,124.20808333333333,0.4206807384060086,72,6,7,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
NHCEYD,0.0,0.8336333333333333,0.0,0.0,0.0,0.0,0.0,0.2841931818181818,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NHDUQQ,0.0,0.21813333333333332,0.0,0.0,0.0,0.0,0.0,0.1322020202020202,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
NHEXWN,15.958733333333333,42.01316666666667,47.02833333333333,216.6232666666667,666.5571,111.94653333333333,41.73415,0.501032874196652,49,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
NHHTWZ,0.4555,0.0,0.0,0.0,0.0,0.0,0.0,0.015183333333333332,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
NHJOYW,0.0,278.8857,249.0313166666667,40.070499999999996,2.6566833333333335,15.722433333333331,0.01503333333333333,0.37126235981581124,41,6,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
NHQKLH,14.1257,0.0,7.467816666666666,15.898933333333332,0.0,27.23803333333333,103.01666666666668,0.3558601574074074,50,5,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
NHSKOG,0.3098833333333333,0.0,15.855466666666667,0.0,13.125283333333336,0.0,0.0,0.4834207672764228,4,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
NHTZTW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHVTDH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NHXPMF,2.0422833333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.6827865168539327,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
NIAMCB,0.0,0.0,0.04555,83.78143333333334,0.0,0.0,16.285766666666667,0.18385264228418643,4,5,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
NIEMFY,72.21381666666667,1.4852833333333333,127.16861666666667,0.0,0.0,0.0,0.0,0.4547164793771044,8,5,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
NIFNAH,12.999249999999998,57.75323333333333,25.965116666666667,0.0,0.0,0.0,254.56595000000004,0.5816934041297731,18,4,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
NIFWOG,0.0,0.5856333333333333,0.0,0.0,0.0,0.0,0.0,0.013014074074074074,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
